ID,Latitude,Longitude,variable,,,,
USC00394037,44.0122,-97.5317,PRCP,1893,2020,,
USW00014778,41.2433,-76.9217,TMAX,1948,2020,,
USW00014778,41.2433,-76.9217,TMIN,1948,2020,,
USC00394184,43.7483,-101.9414,PRCP,1949,2020,,
USW00014778,41.2433,-76.9217,SNOW,1948,2020,,
USW00014778,41.2433,-76.9217,WT01,1948,2020,,
USW00014778,41.2433,-76.9217,WT03,1948,2020,,
USW00014778,41.2433,-76.9217,WT06,1948,2020,,
USW00014778,41.2433,-76.9217,WT08,1948,2020,,
USW00014806,40.3131,-88.1594,WT03,1948,2020,,
USW00014813,41.0375,-81.4642,TMAX,1948,2020,,
USW00014813,41.0375,-81.4642,TMIN,1948,2020,,
USC00394206,45.4472,-99.0386,PRCP,1894,2020,,
USW00014813,41.0375,-81.4642,PGTM,1948,2020,,
USW00014813,41.0375,-81.4642,WT01,1948,2020,,
USW00014813,41.0375,-81.4642,WT08,1948,2020,,
USW00014814,45.0606,-83.4281,TMAX,1948,2020,,
USW00014814,45.0606,-83.4281,TMIN,1948,2020,,
USC00394254,44.3647,-97.8486,PRCP,1951,2020,,
USW00014814,45.0606,-83.4281,SNOW,1948,2020,,
USW00014814,45.0606,-83.4281,SNWD,1948,2020,,
USW00014817,44.2656,-85.3967,TMAX,1948,2020,,
USW00014817,44.2656,-85.3967,TMIN,1948,2020,,
USC00394268,45.3953,-101.4292,PRCP,1920,2011,,
USW00014820,41.4131,-81.86,WT01,1948,2020,,
USW00014820,41.4131,-81.86,WT03,1948,2020,,
USW00014820,41.4131,-81.86,WT06,1948,2020,,
USW00014820,41.4131,-81.86,WT08,1948,2020,,
USW00014820,41.4131,-81.86,WT09,1948,2020,,
USW00014821,39.9914,-82.8808,TMAX,1948,2020,,
USW00014821,39.9914,-82.8808,TMIN,1948,2020,,
USC00394516,43.9025,-99.8583,PRCP,1893,2020,,
USW00014821,39.9914,-82.8808,SNOW,1948,2020,,
USW00014821,39.9914,-82.8808,SNWD,1948,2020,,
USW00014821,39.9914,-82.8808,WT01,1948,2020,,
USW00014821,39.9914,-82.8808,WT03,1948,2020,,
USW00014821,39.9914,-82.8808,WT04,1948,2020,,
USW00014821,39.9914,-82.8808,WT06,1948,2020,,
USW00014821,39.9914,-82.8808,WT08,1948,2020,,
USW00014822,42.4092,-83.01,TMAX,1948,2020,,
USW00014822,42.4092,-83.01,TMIN,1948,2020,,
USC00394596,44.6122,-101.3369,PRCP,1970,2020,,
USW00014822,42.4092,-83.01,WT01,1948,2020,,
USC00394630,43.4403,-102.1431,PRCP,1956,2020,,
USW00014824,45.7181,-87.0939,SNOW,1948,2020,,
USW00014824,45.7181,-87.0939,SNWD,1948,2020,,
USW00014826,42.9667,-83.7494,TMAX,1948,2020,,
USW00014826,42.9667,-83.7494,TMIN,1948,2020,,
USC00394671,45.7733,-103.8789,PRCP,1949,2020,,
USW00014826,42.9667,-83.7494,SNOW,1948,2020,,
USW00014826,42.9667,-83.7494,SNWD,1948,2020,,
USW00014826,42.9667,-83.7494,WT01,1948,2020,,
USW00014826,42.9667,-83.7494,WT03,1948,2020,,
USW00014826,42.9667,-83.7494,WT08,1948,2020,,
USW00014827,40.9706,-85.2064,WT01,1948,2020,,
USW00014827,40.9706,-85.2064,WT03,1948,2020,,
USW00014827,40.9706,-85.2064,WT04,1948,2020,,
USW00014827,40.9706,-85.2064,WT05,1948,2020,,
USW00014827,40.9706,-85.2064,WT06,1948,2020,,
USW00014827,40.9706,-85.2064,WT08,1948,2020,,
USC00394766,44.0644,-99.4603,PRCP,1972,2020,,
USW00014829,41.5272,-85.7922,SNOW,1948,2020,,
USW00014829,41.5272,-85.7922,SNWD,1948,2020,,
USW00014833,42.2667,-84.4667,TMAX,1948,2020,,
USW00014833,42.2667,-84.4667,TMIN,1948,2020,,
USC00394834,44.3544,-103.743,PRCP,1909,2020,,
USW00014833,42.2667,-84.4667,SNOW,1948,2020,,
USW00014833,42.2667,-84.4667,SNWD,1948,2020,,
USW00014833,42.2667,-84.4667,WT01,1948,2020,,
USW00014833,42.2667,-84.4667,WT03,1948,2020,,
USW00014833,42.2667,-84.4667,WT08,1948,2020,,
USW00014836,42.7803,-84.5789,TMAX,1948,2020,,
USW00014836,42.7803,-84.5789,TMIN,1948,2020,,
USC00394864,45.9397,-102.1575,PRCP,1908,2020,,
USW00014836,42.7803,-84.5789,SNOW,1948,2020,,
USW00014836,42.7803,-84.5789,SNWD,1948,2020,,
USW00014836,42.7803,-84.5789,WT01,1948,2020,,
USW00014836,42.7803,-84.5789,WT03,1948,2020,,
USW00014836,42.7803,-84.5789,WT04,1948,2020,,
USW00014836,42.7803,-84.5789,WT06,1948,2020,,
USW00014836,42.7803,-84.5789,WT08,1948,2020,,
USW00014837,43.1406,-89.3453,WT01,1948,2020,,
USW00014837,43.1406,-89.3453,WT03,1948,2020,,
USW00014837,43.1406,-89.3453,WT08,1948,2020,,
USW00014837,43.1406,-89.3453,WT09,1948,2020,,
USW00014838,46.5458,-87.3794,SNWD,1948,2020,,
USW00014839,42.955,-87.9044,WT01,1948,2020,,
USW00014839,42.955,-87.9044,WT03,1948,2020,,
USW00014839,42.955,-87.9044,WT06,1948,2020,,
USW00014839,42.955,-87.9044,WT08,1948,2020,,
USW00014839,42.955,-87.9044,WT09,1948,2020,,
USW00014840,43.1711,-86.2367,WT06,1948,2020,,
USW00014840,43.1711,-86.2367,WT09,1948,2020,,
USW00014841,45.5644,-84.7928,TMAX,1948,2020,,
USW00014841,45.5644,-84.7928,TMIN,1948,2020,,
USC00394983,43.46,-101.4956,PRCP,1927,2012,,
USW00014841,45.5644,-84.7928,WT01,1948,2020,,
USW00014841,45.5644,-84.7928,WT06,1948,2020,,
USW00014841,45.5644,-84.7928,WT08,1948,2020,,
USW00014841,45.5644,-84.7928,WT09,1948,2020,,
USW00014842,40.6675,-89.6839,PGTM,1948,2020,,
USW00014845,43.5331,-84.0797,WT01,1948,2020,,
USW00014845,43.5331,-84.0797,WT03,1948,2020,,
USW00014845,43.5331,-84.0797,WT05,1948,2020,,
USW00014845,43.5331,-84.0797,WT08,1948,2020,,
USW00014847,46.4794,-84.3572,SNOW,1948,2020,,
USW00014847,46.4794,-84.3572,SNWD,1948,2020,,
USW00014847,46.4794,-84.3572,WT01,1948,2020,,
USW00014847,46.4794,-84.3572,WT06,1948,2020,,
USW00014847,46.4794,-84.3572,WT08,1948,2020,,
USW00014848,41.7072,-86.3164,WT03,1948,2020,,
USW00014848,41.7072,-86.3164,WT06,1948,2020,,
USW00014848,41.7072,-86.3164,WT08,1948,2020,,
USW00014850,44.7408,-85.5825,WT01,1948,2020,,
USW00014850,44.7408,-85.5825,WT03,1948,2020,,
USW00014850,44.7408,-85.5825,WT04,1948,2020,,
USW00014850,44.7408,-85.5825,WT08,1948,2020,,
USW00014850,44.7408,-85.5825,WT09,1948,2020,,
USW00014852,41.2544,-80.6739,WT01,1948,2020,,
USW00014852,41.2544,-80.6739,WT03,1948,2020,,
USW00014852,41.2544,-80.6739,WT04,1948,2020,,
USW00014852,41.2544,-80.6739,WT05,1948,2020,,
USW00014852,41.2544,-80.6739,WT06,1948,2020,,
USW00014852,41.2544,-80.6739,WT08,1948,2020,,
USW00014852,41.2544,-80.6739,WT09,1948,2020,,
USW00014853,42.2333,-83.5333,TMAX,1948,2020,,
USW00014853,42.2333,-83.5333,TMIN,1948,2020,,
USC00395048,45.785,-103.3719,PRCP,1924,2015,,
USW00014853,42.2333,-83.5333,WT01,1948,2020,,
USW00014853,42.2333,-83.5333,WT08,1948,2020,,
USW00014858,47.1686,-88.4889,TMAX,1948,2020,,
USW00014858,47.1686,-88.4889,TMIN,1948,2020,,
USC00395090,43.9906,-97.0925,PRCP,1961,2020,,
USW00014858,47.1686,-88.4889,WT01,1948,2020,,
USW00014858,47.1686,-88.4889,WT08,1948,2020,,
USW00014860,42.08,-80.1825,WT01,1948,2020,,
USW00014860,42.08,-80.1825,WT08,1948,2020,,
USW00014860,42.08,-80.1825,WT09,1948,2020,,
USW00014891,40.8203,-82.5178,TMAX,1948,2020,,
USW00014891,40.8203,-82.5178,TMIN,1948,2020,,
USC00395228,43.4208,-97.2539,PRCP,1901,2020,,
USW00014891,40.8203,-82.5178,SNOW,1948,2020,,
USW00014891,40.8203,-82.5178,SNWD,1948,2020,,
USW00014894,40.1764,-80.6472,TMAX,1948,2020,,
USW00014894,40.1764,-80.6472,TMIN,1948,2020,,
USC00395281,43.1803,-101.7386,PRCP,1934,2015,,
USW00014895,40.9167,-81.4333,TMAX,1948,2020,,
USW00014895,40.9167,-81.4333,TMIN,1948,2020,,
USC00395285,43.1717,-101.5692,PRCP,1980,2020,,
USW00014895,40.9167,-81.4333,SNOW,1948,2020,,
USW00014895,40.9167,-81.4333,SNWD,1948,2020,,
USW00014895,40.9167,-81.4333,PGTM,1948,2020,,
USW00014895,40.9167,-81.4333,WT01,1948,2020,,
USW00014895,40.9167,-81.4333,WT03,1948,2020,,
USW00014895,40.9167,-81.4333,WT04,1948,2020,,
USW00014895,40.9167,-81.4333,WT06,1948,2020,,
USW00014895,40.9167,-81.4333,WT08,1948,2020,,
USW00014897,44.9258,-89.6256,WT01,1948,2020,,
USW00014897,44.9258,-89.6256,WT03,1948,2020,,
USW00014897,44.9258,-89.6256,WT04,1948,2020,,
USW00014898,44.4983,-88.1111,WT01,1948,2020,,
USW00014898,44.4983,-88.1111,WT03,1948,2020,,
USW00014898,44.4983,-88.1111,WT04,1948,2020,,
USW00014898,44.4983,-88.1111,WT06,1948,2020,,
USW00014898,44.4983,-88.1111,WT08,1948,2020,,
USW00014910,45.8678,-95.3942,WT01,1948,2020,,
USW00014910,45.8678,-95.3942,WT08,1948,2020,,
USW00014913,46.8369,-92.2097,TMAX,1948,2020,,
USW00014913,46.8369,-92.2097,TMIN,1948,2020,,
USC00395325,44.8656,-102.5658,PRCP,1975,2020,,
USW00014913,46.8369,-92.2097,SNOW,1948,2020,,
USW00014913,46.8369,-92.2097,SNWD,1948,2020,,
USW00014913,46.8369,-92.2097,WT01,1948,2020,,
USW00014913,46.8369,-92.2097,WT03,1948,2020,,
USW00014913,46.8369,-92.2097,WT06,1948,2020,,
USW00014913,46.8369,-92.2097,WT08,1948,2020,,
USW00014913,46.8369,-92.2097,WT09,1948,2020,,
USW00014914,46.9253,-96.8111,WT09,1948,2020,,
USW00014916,47.9428,-97.1839,WT01,1948,2020,,
USW00014916,47.9428,-97.1839,WT03,1948,2020,,
USW00014916,47.9428,-97.1839,WT06,1948,2020,,
USW00014916,47.9428,-97.1839,WT09,1948,2020,,
USW00014918,48.5614,-93.3981,WT06,1948,2020,,
USW00014918,48.5614,-93.3981,WT09,1948,2020,,
USW00014919,46.9258,-98.6692,TMAX,1948,2020,,
USW00014919,46.9258,-98.6692,TMIN,1948,2020,,
USC00395381,45.8383,-101.2767,PRCP,1915,2020,,
USW00014919,46.9258,-98.6692,WT01,1948,2020,,
USW00014919,46.9258,-98.6692,WT06,1948,2020,,
USW00014920,43.8789,-91.2528,WT01,1948,2020,,
USW00014920,43.8789,-91.2528,WT06,1948,2020,,
USW00014920,43.8789,-91.2528,WT08,1948,2020,,
USW00014921,43.2119,-90.1814,TMAX,1948,2020,,
USW00014921,43.2119,-90.1814,TMIN,1948,2020,,
USC00395406,45.8133,-100.8072,PRCP,1919,2020,,
USW00014921,43.2119,-90.1814,SNOW,1948,2020,,
USW00014921,43.2119,-90.1814,SNWD,1948,2020,,
USW00014921,43.2119,-90.1814,WT01,1948,2020,,
USW00014921,43.2119,-90.1814,WT03,1948,2020,,
USW00014921,43.2119,-90.1814,WT08,1948,2020,,
USW00014923,41.4653,-90.5233,PGTM,1948,2020,,
USW00014925,43.9042,-92.4917,WT03,1948,2020,,
USW00014925,43.9042,-92.4917,WT06,1948,2020,,
USW00014925,43.9042,-92.4917,WT09,1948,2020,,
USW00014926,45.5433,-94.0514,WT03,1948,2020,,
USW00014926,45.5433,-94.0514,WT06,1948,2020,,
USW00014926,45.5433,-94.0514,WT08,1948,2020,,
USW00014927,44.9319,-93.0556,WT01,1948,2020,,
USW00014927,44.9319,-93.0556,WT08,1948,2020,,
USC00395456,45.155,-98.5825,PRCP,1893,2017,,
USW00014931,40.7833,-91.1253,WT06,1948,2020,,
USW00014937,41.6328,-91.5431,TMAX,1948,2020,,
USW00014937,41.6328,-91.5431,TMIN,1948,2020,,
USC00395481,43.2358,-97.5714,PRCP,1896,2020,,
USW00014937,41.6328,-91.5431,WT01,1948,2020,,
USW00014937,41.6328,-91.5431,WT03,1948,2020,,
USW00014937,41.6328,-91.5431,WT06,1948,2020,,
USW00014937,41.6328,-91.5431,WT08,1948,2020,,
USW00014938,40.0972,-92.5433,TMAX,1948,2020,,
USW00014938,40.0972,-92.5433,TMIN,1948,2020,,
USC00395506,44.0667,-101.15,PRCP,1895,2010,,
USW00014938,40.0972,-92.5433,WT01,1948,2020,,
USW00014938,40.0972,-92.5433,WT03,1948,2020,,
USW00014938,40.0972,-92.5433,WT06,1948,2020,,
USW00014938,40.0972,-92.5433,WT08,1948,2020,,
USW00014939,40.8508,-96.7475,TMAX,1948,2020,,
USW00014939,40.8508,-96.7475,TMIN,1948,2020,,
USC00395544,44.5172,-101.6183,PRCP,1911,2020,,
USW00014939,40.8508,-96.7475,SNOW,1948,2020,,
USW00014939,40.8508,-96.7475,SNWD,1948,2020,,
USW00014939,40.8508,-96.7475,WT01,1948,2020,,
USW00014939,40.8508,-96.7475,WT03,1948,2020,,
USW00014939,40.8508,-96.7475,WT04,1948,2020,,
USW00014939,40.8508,-96.7475,WT06,1948,2020,,
USW00014939,40.8508,-96.7475,WT08,1948,2020,,
USW00014940,43.1544,-93.3269,TMAX,1948,2020,,
USW00014940,43.1544,-93.3269,TMIN,1948,2020,,
USC00395561,44.5178,-98.9814,PRCP,1902,2020,,
USW00014940,43.1544,-93.3269,SNOW,1948,2020,,
USW00014940,43.1544,-93.3269,SNWD,1948,2020,,
USW00014940,43.1544,-93.3269,WT01,1948,2020,,
USW00014940,43.1544,-93.3269,WT03,1948,2020,,
USW00014940,43.1544,-93.3269,WT06,1948,2020,,
USW00014940,43.1544,-93.3269,WT08,1948,2020,,
USW00014940,43.1544,-93.3269,WT09,1948,2020,,
USW00014941,41.9856,-97.4353,WT01,1948,2020,,
USW00014941,41.9856,-97.4353,WT03,1948,2020,,
USW00014941,41.9856,-97.4353,WT06,1948,2020,,
USW00014941,41.9856,-97.4353,WT08,1948,2020,,
USW00014941,41.9856,-97.4353,WT09,1948,2020,,
USW00014942,41.3103,-95.8992,TMAX,1948,2020,,
USW00014942,41.3103,-95.8992,TMIN,1948,2020,,
USC00395620,43.3061,-100.6558,PRCP,1966,2013,,
USW00014942,41.3103,-95.8992,SNOW,1948,2020,,
USW00014942,41.3103,-95.8992,SNWD,1948,2020,,
USW00014942,41.3103,-95.8992,WT01,1948,2020,,
USW00014942,41.3103,-95.8992,WT03,1948,2020,,
USW00014942,41.3103,-95.8992,WT04,1948,2020,,
USW00014942,41.3103,-95.8992,WT06,1948,2020,,
USW00014942,41.3103,-95.8992,WT08,1948,2020,,
USW00014942,41.3103,-95.8992,WT09,1948,2020,,
USW00014943,42.3914,-96.3792,TMAX,1948,2020,,
USW00014943,42.3914,-96.3792,TMIN,1948,2020,,
USC00395638,43.1122,-100.6111,PRCP,1951,2020,,
USW00014943,42.3914,-96.3792,SNOW,1948,2020,,
USW00014943,42.3914,-96.3792,SNWD,1948,2020,,
USW00014943,42.3914,-96.3792,WT01,1948,2020,,
USW00014943,42.3914,-96.3792,WT03,1948,2020,,
USW00014943,42.3914,-96.3792,WT06,1948,2020,,
USW00014943,42.3914,-96.3792,WT08,1948,2020,,
USW00014943,42.3914,-96.3792,WT09,1948,2020,,
USW00014950,41.1078,-92.4467,TMAX,1948,2020,,
USW00014950,41.1078,-92.4467,TMIN,1948,2020,,
USC00395691,45.5656,-100.4489,PRCP,1911,2020,,
USW00014950,41.1078,-92.4467,SNOW,1948,2020,,
USW00014950,41.1078,-92.4467,SNWD,1948,2020,,
USW00014950,41.1078,-92.4467,WT01,1948,2020,,
USW00014950,41.1078,-92.4467,WT03,1948,2020,,
USW00014950,41.1078,-92.4467,WT04,1948,2020,,
USW00014950,41.1078,-92.4467,WT06,1948,2020,,
USW00014950,41.1078,-92.4467,WT08,1948,2020,,
USW00014950,41.1078,-92.4467,WT09,1948,2020,,
USW00023007,34.4272,-100.2831,TMAX,1948,2020,,
USW00023007,34.4272,-100.2831,TMIN,1948,2020,,
USC00395733,43.7022,-97.1853,PRCP,1963,2020,,
USW00023007,34.4272,-100.2831,SNOW,1948,2020,,
USW00023007,34.4272,-100.2831,SNWD,1948,2020,,
USW00023007,34.4272,-100.2831,WT01,1948,2020,,
USW00023007,34.4272,-100.2831,WT03,1948,2020,,
USW00023007,34.4272,-100.2831,WT06,1948,2020,,
USW00023023,31.9433,-102.1889,WT01,1948,2020,,
USW00023023,31.9433,-102.1889,WT03,1948,2020,,
USW00023023,31.9433,-102.1889,WT08,1948,2020,,
USW00023034,31.3711,-100.4922,WT01,1948,2020,,
USW00023034,31.3711,-100.4922,WT06,1948,2020,,
USW00023041,32.2442,-101.4536,TMAX,1948,2020,,
USW00023041,32.2442,-101.4536,TMIN,1948,2020,,
USC00395870,43.8769,-103.4578,PRCP,1962,2020,,
USW00023041,32.2442,-101.4536,SNOW,1948,2020,,
USW00023041,32.2442,-101.4536,SNWD,1948,2020,,
USW00023042,33.6542,-101.8136,WT05,1948,2020,,
USW00023042,33.6542,-101.8136,WT06,1948,2020,,
USW00023042,33.6542,-101.8136,WT09,1948,2020,,
USW00023044,31.8111,-106.3758,WT07,1948,2020,,
USW00023047,35.2333,-101.7089,SNOW,1948,2020,,
USW00023047,35.2333,-101.7089,WT01,1948,2020,,
USW00023047,35.2333,-101.7089,WT03,1948,2020,,
USW00023047,35.2333,-101.7089,WT06,1948,2020,,
USW00023047,35.2333,-101.7089,WT08,1948,2020,,
USW00023048,35.1822,-103.6031,TMAX,1948,2020,,
USW00023048,35.1822,-103.6031,TMIN,1948,2020,,
USC00395891,43.8878,-100.7075,PRCP,1907,2020,,
USW00023048,35.1822,-103.6031,SNOW,1948,2020,,
USW00023048,35.1822,-103.6031,WT01,1948,2020,,
USW00023048,35.1822,-103.6031,WT03,1948,2020,,
USW00023048,35.1822,-103.6031,WT06,1948,2020,,
USW00023048,35.1822,-103.6031,WT08,1948,2020,,
USW00023050,35.0419,-106.6156,WT01,1948,2020,,
USW00023050,35.0419,-106.6156,WT03,1948,2020,,
USW00023050,35.0419,-106.6156,WT05,1948,2020,,
USW00023050,35.0419,-106.6156,WT06,1948,2020,,
USW00023050,35.0419,-106.6156,WT08,1948,2020,,
USW00023052,36.7414,-104.5022,TMAX,1948,2020,,
USW00023052,36.7414,-104.5022,TMIN,1948,2020,,
USC00396054,44.7136,-103.4258,PRCP,1920,2020,,
USW00023052,36.7414,-104.5022,SNOW,1948,2020,,
USW00023052,36.7414,-104.5022,WT01,1948,2020,,
USW00023052,36.7414,-104.5022,WT03,1948,2020,,
USW00023054,35.6542,-105.1419,WT06,1948,2020,,
USW00023054,35.6542,-105.1419,WT08,1948,2020,,
USW00023055,31.8311,-104.8089,TMAX,1948,2020,,
USW00023055,31.8311,-104.8089,TMIN,1948,2020,,
USC00396170,44.4419,-100.4172,PRCP,1960,2020,,
USW00023055,31.8311,-104.8089,SNOW,1948,2020,,
USW00023055,31.8311,-104.8089,SNWD,1948,2020,,
USW00023055,31.8311,-104.8089,WT01,1948,2020,,
USW00023055,31.8311,-104.8089,WT08,1948,2020,,
USW00023061,37.4389,-105.8614,TMAX,1948,2020,,
USW00023061,37.4389,-105.8614,TMIN,1948,2020,,
USC00396212,43.1878,-103.2372,PRCP,1893,2020,,
USW00023061,37.4389,-105.8614,SNOW,1948,2020,,
USW00023061,37.4389,-105.8614,SNWD,1948,2020,,
USW00023061,37.4389,-105.8614,WT01,1948,2020,,
USW00023061,37.4389,-105.8614,WT03,1948,2020,,
USW00023062,39.7633,-104.8694,TMAX,1948,2020,,
USW00023062,39.7633,-104.8694,TMIN,1948,2020,,
USC00396227,43.175,-102.7458,PRCP,1948,2016,,
USW00023062,39.7633,-104.8694,SNOW,1948,2020,,
USW00023062,39.7633,-104.8694,SNWD,1948,2020,,
USW00023062,39.7633,-104.8694,WT01,1948,2020,,
USW00023062,39.7633,-104.8694,WT06,1948,2020,,
USW00023064,37.9272,-100.7247,WT01,1948,2020,,
USW00023064,37.9272,-100.7247,WT03,1948,2020,,
USW00023064,37.9272,-100.7247,WT06,1948,2020,,
USW00023064,37.9272,-100.7247,WT08,1948,2020,,
USW00023065,39.3669,-101.7,WT03,1948,2020,,
USW00023065,39.3669,-101.7,WT06,1948,2020,,
USW00023066,39.1342,-108.54,WT01,1948,2020,,
USW00023066,39.1342,-108.54,WT03,1948,2020,,
USW00023066,39.1342,-108.54,WT05,1948,2020,,
USW00023066,39.1342,-108.54,WT08,1948,2020,,
USW00023070,37.2622,-104.3378,TMAX,1948,2020,,
USW00023070,37.2622,-104.3378,TMIN,1948,2020,,
USC00396282,45.1917,-99.4667,PRCP,1911,2015,,
USW00023070,37.2622,-104.3378,SNOW,1948,2020,,
USW00023070,37.2622,-104.3378,SNWD,1948,2020,,
USW00023070,37.2622,-104.3378,WT01,1948,2020,,
USW00023070,37.2622,-104.3378,WT03,1948,2020,,
USW00023070,37.2622,-104.3378,WT06,1948,2020,,
USW00023090,36.7436,-108.2292,TMAX,1948,2020,,
USW00023090,36.7436,-108.2292,TMIN,1948,2020,,
USC00396292,44.7322,-100.1447,PRCP,1913,2020,,
USW00023090,36.7436,-108.2292,SNOW,1948,2020,,
USW00023090,36.7436,-108.2292,WT01,1948,2020,,
USW00023154,39.2953,-114.8467,WT01,1948,2020,,
USW00023154,39.2953,-114.8467,WT03,1948,2020,,
USW00023157,37.3711,-118.3581,WT08,1948,2020,,
USW00023158,33.6186,-114.7142,TMAX,1948,2020,,
USW00023158,33.6186,-114.7142,TMIN,1948,2020,,
USC00396304,43.4033,-103.2683,PRCP,1971,2020,,
USW00023158,33.6186,-114.7142,WT01,1948,2020,,
USW00023158,33.6186,-114.7142,WT03,1948,2020,,
USW00023159,37.7064,-112.1456,TMAX,1948,2020,,
USW00023159,37.7064,-112.1456,TMIN,1948,2020,,
USC00396335,44.8983,-99.0864,PRCP,1979,2020,,
USW00023159,37.7064,-112.1456,WT01,1948,2020,,
USW00023160,32.1314,-110.9553,SNWD,1948,2020,,
USW00023160,32.1314,-110.9553,WT08,1948,2020,,
USW00023161,34.8536,-116.7858,WT01,1948,2020,,
USW00023161,34.8536,-116.7858,WT03,1948,2020,,
USW00023169,36.0719,-115.1633,TMAX,1948,2020,,
USW00023169,36.0719,-115.1633,TMIN,1948,2020,,
USC00396427,44.0622,-103.4819,PRCP,1951,2020,,
USW00023169,36.0719,-115.1633,SNOW,1948,2020,,
USW00023169,36.0719,-115.1633,SNWD,1948,2020,,
USW00023169,36.0719,-115.1633,WT03,1948,2020,,
USW00023179,34.7675,-114.6189,WT01,1948,2020,,
USW00023179,34.7675,-114.6189,WT03,1948,2020,,
USC00396574,43.0689,-98.5325,PRCP,1948,2017,,
USW00023182,34.6294,-118.0836,SNOW,1948,2020,,
USW00023182,34.6294,-118.0836,SNWD,1948,2020,,
USW00023182,34.6294,-118.0836,WT01,1948,2020,,
USW00023182,34.6294,-118.0836,WT08,1948,2020,,
USW00023183,33.4278,-112.0039,WT01,1948,2020,,
USW00023183,33.4278,-112.0039,WT03,1948,2020,,
USW00023183,33.4278,-112.0039,WT08,1948,2020,,
USW00023184,34.6517,-112.4208,TMAX,1948,2020,,
USW00023184,34.6517,-112.4208,TMIN,1948,2020,,
USC00396636,44.5169,-102.2153,PRCP,1949,2020,,
USW00023184,34.6517,-112.4208,SNOW,1948,2020,,
USW00023184,34.6517,-112.4208,SNWD,1948,2020,,
USW00023184,34.6517,-112.4208,WT01,1948,2020,,
USW00023184,34.6517,-112.4208,WT03,1948,2020,,
USW00023187,34.7436,-118.7242,TMAX,1948,2020,,
USW00023187,34.7436,-118.7242,TMIN,1948,2020,,
USC00396669,43.3892,-98.8411,PRCP,1951,2020,,
USW00023187,34.7436,-118.7242,SNOW,1948,2020,,
USW00023187,34.7436,-118.7242,SNWD,1948,2020,,
USW00023187,34.7436,-118.7242,WT01,1948,2020,,
USW00023187,34.7436,-118.7242,WT08,1948,2020,,
USW00023191,33.405,-118.4158,TMAX,1948,2020,,
USW00023191,33.405,-118.4158,TMIN,1948,2020,,
USC00396712,45.9033,-100.2878,PRCP,1908,2020,,
USW00023191,33.405,-118.4158,SNOW,1948,2020,,
USW00023191,33.405,-118.4158,SNWD,1948,2020,,
USW00023191,33.405,-118.4158,WT01,1948,2020,,
USW00023194,35.0281,-110.7208,WT08,1948,2020,,
USW00023199,32.8167,-115.6833,PGTM,1948,2020,,
USW00023230,37.7214,-122.2208,TMAX,1948,2020,,
USW00023230,37.7214,-122.2208,TMIN,1948,2020,,
USC00396736,43.395,-102.3894,PRCP,1963,2012,,
USW00023230,37.7214,-122.2208,SNOW,1948,2020,,
USW00023230,37.7214,-122.2208,SNWD,1948,2020,,
USW00023230,37.7214,-122.2208,WT01,1948,2020,,
USW00023230,37.7214,-122.2208,WT03,1948,2020,,
USW00023230,37.7214,-122.2208,WT08,1948,2020,,
USW00023233,36.6636,-121.6081,SNOW,1948,2020,,
USW00023233,36.6636,-121.6081,SNWD,1948,2020,,
USW00023233,36.6636,-121.6081,WT01,1948,2020,,
USW00023233,36.6636,-121.6081,WT08,1948,2020,,
USW00023234,37.6197,-122.3647,SNWD,1948,2020,,
USW00023237,37.8892,-121.2258,TMAX,1948,2020,,
USW00023237,37.8892,-121.2258,TMIN,1948,2020,,
USC00396947,44.1206,-103.2842,PRCP,1949,2020,,
USW00023237,37.8892,-121.2258,SNOW,1948,2020,,
USW00023237,37.8892,-121.2258,SNWD,1948,2020,,
USW00023237,37.8892,-121.2258,WT01,1948,2020,,
USW00023237,37.8892,-121.2258,WT08,1948,2020,,
USW00023258,37.6242,-120.9506,SNWD,1948,2020,,
USW00023271,38.5556,-121.4169,SNOW,1948,2020,,
USW00023271,38.5556,-121.4169,SNWD,1948,2020,,
USW00023271,38.5556,-121.4169,WT01,1948,2020,,
USW00023273,34.8994,-120.4486,TMAX,1948,2020,,
USW00023273,34.8994,-120.4486,TMIN,1948,2020,,
USC00397007,44.9439,-97.9247,PRCP,1931,2015,,
USW00023273,34.8994,-120.4486,SNOW,1948,2020,,
USW00023273,34.8994,-120.4486,SNWD,1948,2020,,
USW00023273,34.8994,-120.4486,WT01,1948,2020,,
USW00023273,34.8994,-120.4486,WT08,1948,2020,,
USW00024011,46.7708,-100.7603,TMAX,1948,2020,,
USW00024011,46.7708,-100.7603,TMIN,1948,2020,,
USC00397052,44.8656,-98.5253,PRCP,1949,2011,,
USW00024011,46.7708,-100.7603,SNOW,1948,2020,,
USW00024011,46.7708,-100.7603,SNWD,1948,2020,,
USW00024011,46.7708,-100.7603,WT01,1948,2020,,
USW00024011,46.7708,-100.7603,WT03,1948,2020,,
USW00024011,46.7708,-100.7603,WT06,1948,2020,,
USW00024011,46.7708,-100.7603,WT08,1948,2020,,
USW00024011,46.7708,-100.7603,WT09,1948,2020,,
USW00024012,46.7994,-102.7972,TMAX,1948,2020,,
USW00024012,46.7994,-102.7972,WT01,1948,2020,,
USW00024012,46.7994,-102.7972,WT08,1948,2020,,
USW00024013,48.2553,-101.2733,TMAX,1948,2020,,
USW00024013,48.2553,-101.2733,TMIN,1948,2020,,
USC00397062,45.3767,-103.3675,PRCP,1914,2011,,
